DEPTH,GR ,PEFZ,RT_HRLT ,RHOZ,TNPH,DTCO,DTSM_fast,DTSM_slow
ft,GAPI,PE,ohms,g/cc,V/V,ft/s,ft/s,ft/s
10877,113.928,4.03,1.385329703,2.5354,0.1704,81.1283,126.1185,126.2855
10877.5,105.7852,3.9651,1.162851054,2.5434,0.152,77.7859,122.7587,122.9144
10878,94.0688,4.0701,1.296725943,2.5654,0.1236,74.2141,118.7881,119.0029
10878.5,77.9723,4.2602,1.589527941,2.59,0.1001,69.724,115.7142,115.9819
10879,67.3893,4.4077,1.804655983,2.6111,0.0912,66.9418,113.5702,114.025
10879.5,61.7232,4.461,1.855788976,2.6139,0.0951,66.7939,115.2308,115.8412
10880,65.5214,4.3606,1.71946429,2.5978,0.0987,69.5727,119.2279,119.8069
10880.5,79.0573,4.2023,1.49458589,2.5641,0.1238,74.6654,124.0905,124.4534
10881,96.7494,4.0732,1.222048132,2.5383,0.1553,78.3066,126.4437,126.5867
10881.5,108.895,4.0567,1.392679722,2.5257,0.1834,78.0596,127.2328,127.3531
10882,106.5945,4.0347,1.362187378,2.5313,0.1677,77.8872,125.562,126.027
10882.5,103.0157,3.9648,1.182841888,2.5346,0.1621,77.6318,124.3075,124.3405
10883,97.582,3.9145,1.403140948,2.5334,0.162,76.6795,121.7798,121.9193
10883.5,97.3542,3.9898,1.597516496,2.5337,0.1536,75.8958,116.8249,117.9507
10884,89.9072,4.1924,1.602289889,2.549,0.1375,72.7894,111.8917,113.4195
10884.5,77.0534,4.5302,1.937653826,2.572,0.0988,67.8825,108.1133,108.3674
10885,62.7383,4.8899,2.137619292,2.6029,0.0741,62.8996,105.1984,105.9477
10885.5,49.5927,5.218,2.150789893,2.629,0.0578,59.4589,104.8756,106.258
10886,45.8986,5.3366,2.046470971,2.6488,0.0581,58.799,107.1357,108.9527
10886.5,49.1474,5.1223,1.812462057,2.6436,0.0629,63.7886,110.9178,112.7894
10887,68.4855,4.658,1.726959694,2.6113,0.0823,69.2541,114.2004,115.7579
10887.5,90.6055,4.1957,1.702619121,2.5739,0.1211,74.974,118.6,119.4914
10888,101.6691,4.0421,1.64528459,2.5592,0.1362,75.6977,119.2199,120.0587
10888.5,94.225,4.1048,1.476972121,2.5738,0.124,69.3226,117.4285,118.7038
10889,76.9447,4.132,1.325680648,2.599,0.1034,66.4979,116.5573,117.6956
10889.5,74.4385,4.0291,1.374979175,2.6106,0.1034,67.0096,118.4749,119.3039
10890,86.4925,3.8669,1.368139739,2.5873,0.1169,70.7745,122.3919,122.996
10890.5,109.3077,3.7557,1.448544318,2.5639,0.1447,77.4959,125.1865,125.5403
10891,118.6403,3.7162,1.477807477,2.5462,0.1541,79.4105,125.8861,126.1647
10891.5,111.9005,3.7535,1.437215607,2.5529,0.1561,77.246,125.3803,125.4568
10892,98.2234,3.8719,1.478404435,2.552,0.1373,74.3432,121.6826,122.1774
10892.5,87.0741,4.0195,1.567342027,2.5653,0.1207,69.7623,117.4095,117.8989
10893,77.5701,4.2458,1.761438869,2.6012,0.1071,64.9454,113.3804,114.0272
10893.5,65.6327,4.4819,1.95775249,2.6379,0.0891,62.5563,110.4507,111.1352
10894,57.5329,4.7234,1.923132166,2.6441,0.0817,61.8244,109.4993,109.7688
10894.5,58.0755,4.9182,1.770654547,2.6148,0.0815,65.197,110.6863,111.2468
10895,65.1432,5.036,1.62153178,2.5935,0.094,66.8501,111.0287,111.5355
10895.5,68.6651,5.1008,1.61374354,2.5922,0.0969,67.3906,111.8241,112.1238
10896,64.7571,5.0109,1.708085999,2.6134,0.0911,63.6354,112.6463,112.7173
10896.5,59.6088,4.7999,1.723961343,2.6245,0.0784,63.6729,113.1011,113.4471
10897,63.3184,4.4909,1.556896957,2.6064,0.077,67.4424,114.7009,115.5643
10897.5,76.0121,4.2111,1.59272511,2.5778,0.0955,71.5422,118.072,119.1267
10898,83.6537,4.1047,1.663676714,2.5568,0.1243,76.1635,121.9962,122.4061
10898.5,92.3656,4.2042,1.608611707,2.5541,0.1469,77.8992,124.6735,124.7633
10899,97.1909,4.4516,1.642571844,2.5445,0.1507,77.2447,124.9685,125.169
10899.5,100.405,4.6641,1.629449662,2.5445,0.1543,74.7601,123.503,123.5612
10900,93.6531,4.8084,1.856878361,2.5571,0.1325,71.2009,120.8755,120.9021
10900.5,84.0802,4.8874,2.041788108,2.5761,0.1066,68.3729,117.4924,117.5648
10901,80.2795,4.9945,2.176540088,2.584,0.0972,68.1826,114.8762,114.987
10901.5,76.1289,5.0858,2.192238402,2.5899,0.0984,66.2397,113.126,113.7582
10902,72.9515,5.1372,2.161789513,2.59,0.0922,65.6714,114.2885,114.8537
10902.5,76.5807,5.0609,1.853598751,2.5906,0.0908,68.435,116.3715,116.6297
10903,82.5436,4.9665,1.582831566,2.5726,0.0996,69.869,119.3835,119.9305
10903.5,93.1352,4.7951,1.522463796,2.5674,0.1178,73.2285,122.2624,122.7981
10904,98.3798,4.5959,1.590195706,2.5651,0.1292,75.7545,123.8052,124.0759
10904.5,99.6549,4.3816,1.520047316,2.5597,0.1525,76.2085,125.2196,125.9358
10905,102.4441,4.2576,1.423063432,2.5523,0.1583,76.4327,125.5675,125.942
10905.5,104.3255,4.2965,1.425476017,2.5439,0.1513,75.8216,125.0884,125.4937
10906,100.8277,4.3489,1.476842783,2.5524,0.1432,75.3039,125.8276,126.1443
10906.5,95.8578,4.3669,1.4956624,2.5536,0.1343,76.2866,126.0379,126.1416
10907,96.0241,4.3031,1.323664123,2.5534,0.1409,77.1469,126.3546,126.3895
10907.5,96.7315,4.2924,1.164677266,2.5467,0.1469,77.7131,125.3999,126.0874
10908,95.7358,4.3831,1.356485927,2.5462,0.1436,77.4324,122.9562,124.2307
10908.5,91.827,4.5719,1.468895613,2.5484,0.1382,75.3204,119.6127,120.8848
10909,85.1921,4.7894,1.722154865,2.566,0.112,71.9063,114.9265,116.0266
10909.5,73.4627,4.9732,1.903965889,2.5933,0.0732,66.5297,110.5508,111.9295
10910,58.0315,5.0017,1.962495864,2.624,0.0507,61.1923,108.2179,109.4102
10910.5,50.3501,4.863,1.683489037,2.6377,0.0459,60.2413,105.8221,106.5395
10911,51.2378,4.7072,1.518393505,2.6272,0.0715,61.3109,106.221,106.758
10911.5,55.9602,4.6597,1.55303727,2.6086,0.1162,63.5495,109.8301,110.3391
10912,62.1632,4.604,1.359026068,2.5948,0.2059,66.7817,112.6465,112.9482
10912.5,73.4033,4.4391,1.086094901,2.5794,0.1725,70.9072,117.867,118.1907
10913,89.0455,4.2757,1.207598018,2.5551,0.1471,76.1876,123.6906,123.7256
10913.5,100.054,4.2384,1.131325722,2.5422,0.1434,78.8401,125.958,126.1134
10914,100.5824,4.3382,1.223664382,2.5508,0.1351,78.2432,125.0142,125.1119
10914.5,91.0145,4.4476,1.281801457,2.5817,0.1107,75.2353,120.451,120.6246
10915,76.0594,4.5438,1.222714391,2.6104,0.091,70.5312,115.8651,116.1427
10915.5,63.9283,4.6268,1.357282916,2.6292,0.0786,66.8082,110.4592,110.6256
10916,57.8369,4.7068,1.659761936,2.6401,0.0702,64.6857,108.2055,108.2768
10916.5,56.41,4.7596,1.900572155,2.6395,0.0709,63.0299,108.8579,109.1267
10917,59.0961,4.7053,1.897956425,2.6394,0.0787,64.211,111.9836,112.234
10917.5,71.0174,4.4889,1.67584229,2.6217,0.0969,68.3384,117.1768,117.5502
10918,89.2912,4.2287,1.406924233,2.6006,0.1093,73.8201,122.8024,122.8838
10918.5,99.5543,4.0921,1.214590612,2.5924,0.109,76.0527,124.2356,124.607
10919,93.1318,4.0914,1.094423609,2.595,0.1077,73.3492,123.6198,123.9439
10919.5,81.0421,4.215,1.191823387,2.6059,0.0993,71.524,121.3869,122.103
10920,76.534,4.3877,1.277125147,2.5952,0.0883,71.333,118.4107,118.8225
10920.5,76.616,4.6291,1.109542439,2.5992,0.0683,71.0967,116.1931,116.411
10921,71.3712,4.8685,1.316163322,2.6051,0.0568,69.3425,113.0926,113.3859
10921.5,60.8075,5.0277,1.642749735,2.6161,0.0572,65.774,110.7342,110.8988
10922,53.971,5.0861,1.901517822,2.6163,0.0655,63.4234,109.8616,109.8778
10922.5,56.664,5.0481,1.987334564,2.6131,0.0737,63.9578,110.8957,111.028
10923,65.6541,5.0702,1.849905895,2.623,0.0842,66.3129,110.6592,111.1675
10923.5,71.4852,5.3218,1.593493747,2.6473,0.0854,67.2363,107.9707,108.4677
10924,65.0052,5.7875,1.62451383,2.6586,0.0693,64.6259,104.9004,105.6145
10924.5,48.3466,6.3112,1.900019226,2.6598,0.0474,59.1141,101.6312,102.0411
10925,33.8784,6.5775,2.144668528,2.644,0.0346,54.5352,100.3771,101.2571
10925.5,30.0386,6.4358,2.195843495,2.6345,0.0314,55.3335,102.9091,104.4755
10926,32.1589,5.9751,1.968353949,2.6069,0.0384,57.4534,106.5407,107.9919
10926.5,41.9328,5.4386,1.795495862,2.5838,0.0613,63.6738,112.213,113.2195
10927,60.9662,5.1587,1.698982512,2.5682,0.088,70.4881,116.8335,117.2116
10927.5,74.8345,5.1362,1.709853491,2.5717,0.0948,70.8783,118.1201,118.1276
10928,75.2464,5.3588,1.68837728,2.5692,0.0882,69.4511,115.0936,115.2849
10928.5,70.069,5.5351,1.719475807,2.5934,0.0698,66.0502,111.0325,111.316
10929,62.8478,5.7403,1.830602076,2.6245,0.0581,62.2782,108.6565,109.1038
10929.5,52.6043,5.8173,1.990028121,2.6593,0.0473,58.3802,105.7575,106.0797
10930,44.3353,5.8443,1.848218993,2.6651,0.052,57.7087,105.4063,105.4413
10930.5,45.2193,5.709,1.610806926,2.6684,0.0621,59.6382,105.1855,105.1962
10931,50.5532,5.682,1.574600573,2.6851,0.0619,60.3227,104.8744,104.8894
10931.5,50.92,5.8319,1.826913477,2.6959,0.0486,58.9012,104.9396,105.068
10932,43.0036,6.1159,1.939513961,2.698,0.0361,56.22,103.6873,103.8635
10932.5,33.8566,6.2157,1.969302524,2.6808,0.0316,54.8502,102.2905,102.3297
10933,31.3139,6.0364,1.917631893,2.6707,0.032,55.1825,101.8569,101.9162
10933.5,33.9125,5.6744,1.816495238,2.671,0.035,55.9187,102.4343,102.6924
10934,38.5978,5.356,1.703437552,2.6691,0.0421,57.7475,104.2451,104.599
10934.5,44.0691,5.2622,1.635787345,2.6666,0.05,60.5649,105.5071,105.5113
10935,47.6015,5.4151,1.716143631,2.6723,0.0529,60.9772,105.1975,105.4259
10935.5,46.8408,5.7009,1.886321543,2.6771,0.0449,58.8437,104.7154,104.9131
10936,42.9655,5.9351,1.831924202,2.6828,0.0347,57.1055,103.3047,103.5297
10936.5,41.3767,5.9946,1.76629273,2.6823,0.0328,56.3749,101.8134,102.0371
10937,41.5737,5.9505,1.970312141,2.6899,0.0332,55.9735,101.1126,101.3267
10937.5,39.7052,5.8762,2.066571149,2.698,0.031,55.4131,100.6118,100.743
10938,35.9115,5.8316,2.052365308,2.6946,0.0289,55.0504,100.8812,100.9639
10938.5,32.9622,5.8467,2.021511798,2.6945,0.0309,55.4236,102.2139,102.464
10939,34.8073,5.8245,1.901533894,2.6848,0.0365,57.5853,104.1549,104.4995
10939.5,42.6612,5.7809,1.636175252,2.6673,0.0489,61.115,106.5075,107.0103
10940,52.6622,5.6563,1.562044234,2.6468,0.0679,63.6549,107.9154,108.52
10940.5,62.5439,5.5948,1.64179961,2.6394,0.0823,64.9512,110.952,111.5234
10941,58.3645,5.5851,1.749207112,2.6473,0.0774,62.9638,112.4583,112.6043
10941.5,56.5012,5.5498,1.908582965,2.6466,0.0695,62.2612,112.6106,112.6841
10942,58.1359,5.3633,1.868358556,2.6278,0.0679,64.8261,113.0994,113.1704
10942.5,68.1909,5.0131,1.879489205,2.5908,0.0781,66.7815,114.7766,114.9246
10943,82.0801,4.6663,1.834276402,2.5736,0.0914,71.9138,117.2057,117.4389
10943.5,91.8387,4.5767,1.659001699,2.5672,0.116,72.432,118.025,118.1985
10944,88.152,4.7802,1.601799988,2.5811,0.1166,69.7318,117.618,117.6374
10944.5,73.7651,5.0169,1.756856698,2.6005,0.1009,67.0386,115.982,116.4903
10945,63.7326,5.0847,1.75308015,2.6227,0.0866,64.717,114.1627,114.7046
10945.5,67.037,4.9381,1.679575786,2.6292,0.0842,68.1177,114.6195,114.6708
10946,81.9888,4.7191,1.45199678,2.616,0.0907,71.9983,116.101,116.4138
10946.5,95.2947,4.5497,1.238224303,2.595,0.1132,74.0475,117.4769,117.9606
10947,94.83,4.4503,1.207974831,2.5842,0.1284,72.2105,118.5692,118.9639
10947.5,84.0995,4.4089,1.19042163,2.5885,0.1156,69.0931,118.2709,118.3994
10948,72.1628,4.3444,1.250666846,2.601,0.0991,68.1031,116.8256,116.8765
10948.5,73.6329,4.2207,1.227596993,2.6068,0.1046,70.0583,116.238,116.2504
10949,80.0153,4.1524,1.273452472,2.5968,0.1147,71.306,117.2533,117.4767
10949.5,85.4831,4.1503,1.297852174,2.58,0.1223,71.8328,119.2113,119.6144
10950,88.9993,4.2034,1.383285275,2.566,0.1197,73.4881,120.7722,121.1585
10950.5,92.6492,4.2355,1.350871481,2.5581,0.1219,73.4998,121.5559,121.9284
10951,91.1207,4.2646,1.39096353,2.5563,0.1192,74.7874,121.7727,122.0336
10951.5,88.7056,4.3616,1.352492976,2.5616,0.1157,72.5853,120.3434,120.4097
10952,76.1888,4.5817,1.289297913,2.5767,0.1115,67.4791,116.9967,117.1882
10952.5,64.154,4.9365,1.334641302,2.6011,0.0892,63.9335,113.7003,113.9056
10953,52.0822,5.2494,1.506856925,2.6131,0.0757,64.3253,112,112.0985
10953.5,56.9483,5.3092,1.543389395,2.5997,0.0816,66.9751,113.272,113.5251
10954,70.302,5.1001,1.521999147,2.5679,0.1109,74.4237,117.5538,117.8011
10954.5,77.7401,4.7617,1.460688459,2.5479,0.1378,75.7554,122.1908,122.2885
10955,86.6072,4.5045,1.260496407,2.5455,0.1448,76.7819,126.7591,126.7703
10955.5,88.6448,4.3661,1.095475866,2.554,0.1371,76.1931,125.0611,125.2891
10956,86.4182,4.434,1.119838957,2.5598,0.1332,74.8899,123.0818,123.557
10956.5,83.0976,4.7012,1.157606645,2.5668,0.1289,74.0879,120.5795,121.0029
10957,78.2836,5.0161,1.196277076,2.5797,0.1245,71.83,117.814,118.6098
10957.5,71.0374,5.2214,1.255763222,2.5919,0.1149,68.4836,117.5063,117.9238
10958,66.3695,5.1484,1.381636823,2.6012,0.1026,67.8474,115.9815,116.7238
10958.5,69.649,4.9266,1.378862112,2.5996,0.1081,69.2892,116.3715,117.0368
10959,75.5476,4.5843,1.291335988,2.6039,0.1235,71.0273,117.4534,117.6006
10959.5,76.4075,4.283,1.359897114,2.6114,0.1238,71.4294,118.5042,118.7449
10960,76.2315,4.066,1.268533043,2.6034,0.1083,71.9602,118.7576,119.0844
10960.5,78.5178,4.1304,1.023581658,2.58,0.1168,72.7655,119.1022,119.2668
10961,81.741,4.5213,1.173640437,2.5629,0.1185,72.8112,118.8399,119.5055
10961.5,79.0353,5.1144,1.276707605,2.5665,0.1139,71.0114,115.7455,116.8186
10962,71.9614,5.4638,1.265142243,2.5896,0.1041,67.7876,113.0648,114.0629
10962.5,66.5066,5.4649,1.39617894,2.6091,0.1004,66.5579,110.3977,111.4849
10963,61.866,5.2971,1.444997012,2.6213,0.094,65.8649,107.8979,108.9138
10963.5,55.3112,5.3977,1.617049118,2.6328,0.085,63.7056,105.8963,107.0802
10964,45.7863,5.6763,1.82801287,2.632,0.0642,59.9435,104.2009,105.0074
10964.5,39.2059,5.8351,1.920805082,2.6331,0.0507,56.4904,104.1347,104.576
10965,42.9634,5.6426,1.680327081,2.6224,0.0473,57.5299,106.3031,107.9667
10965.5,48.7969,5.1767,1.317242411,2.6048,0.0567,59.9951,110.0923,112.7161
10966,65.4413,4.6418,1.137655987,2.5859,0.0809,66.0536,116.7148,118.9108
10966.5,75.8268,4.2273,1.213732859,2.5634,0.111,72.6508,122.1576,122.9958
10967,84.1136,4.0637,1.258636325,2.5536,0.138,76.8726,124.0424,124.089
10967.5,84.5235,4.116,1.161743131,2.5508,0.1352,75.7598,121.8948,122.6743
10968,81.2825,4.2104,1.156305587,2.5579,0.1186,73.8208,118.2497,118.9565
10968.5,75.7164,4.2138,1.253900624,2.571,0.1085,71.6506,115.1805,115.8993
10969,70.4603,4.1564,1.37419312,2.5866,0.0985,69.0093,114.5753,114.9072
10969.5,69.5698,4.1234,1.536961114,2.5988,0.0937,68.2365,116.1517,116.2687
10970,73.0551,4.1288,1.344311892,2.6001,0.1044,70.5405,119.1655,119.8064
10970.5,81.9321,4.1346,1.162765079,2.5859,0.1298,74.8869,124.3942,125.0789
10971,91.2118,4.1468,1.163510818,2.5654,0.156,77.7511,126.4701,127.1746
10971.5,92.5126,4.1622,1.249871176,2.5518,0.1493,77.4739,126.8117,127.8612
10972,87.6795,4.1292,1.201872403,2.558,0.1297,76.3258,125.2584,125.981
10972.5,81.584,4.0818,1.136983283,2.5749,0.1205,73.8991,122.0366,123.015
10973,76.8428,4.1402,1.238638398,2.5937,0.1106,72.0148,122.2502,123.2725
10973.5,76.327,4.2374,1.181568352,2.5956,0.1124,72.3379,124.7433,124.8412
10974,82.6638,4.2535,0.971365946,2.5797,0.1399,75.7022,130.4185,131.1148
10974.5,94.2409,4.1649,0.938918962,2.5535,0.1666,80.3813,134.4457,135.007
10975,105.3478,4.0886,1.005322107,2.5351,0.1761,83.7143,133.2421,133.9861
10975.5,107.9398,4.0525,1.016061354,2.5436,0.1569,81.9572,125.6527,127.7643
10976,94.9233,4.1023,1.256450257,2.5656,0.1326,69.473,116.5214,118.9122
10976.5,72.9641,4.1758,1.530408468,2.6022,0.0894,62.2078,108.893,111.0625
10977,59.0148,4.2746,1.592626924,2.6191,0.0685,58.9313,103.9273,106.3279
10977.5,54.4378,4.2163,1.49794035,2.6216,0.064,59.8908,102.456,104.7317
10978,54.8575,4.1046,1.321866753,2.6041,0.0689,61.4737,102.083,103.8961
10978.5,59.8172,4.0176,1.472900021,2.5953,0.0784,61.5147,104.0917,104.597
10979,64.5843,4.055,1.526323896,2.5873,0.081,61.9838,106.9704,108.7064
10979.5,73.6439,4.0751,1.338130052,2.5812,0.0847,66.0095,109.5074,112.5761
10980,83.1579,4.0697,1.10982279,2.5468,0.1022,70.3223,114.8652,118.5353
10980.5,106.019,4.0222,1.234729823,2.5144,0.1344,76.4161,125.937,127.0274
10981,128.716,4.0243,1.265671646,2.4948,0.1663,83.6052,132.9397,133.9359
10981.5,139.1172,4.0226,1.146909992,2.5212,0.1804,86.367,133.2782,134.4276
10982,126.7489,4.1073,1.223297049,2.561,0.167,80.4466,130.7658,131.505
10982.5,102.5589,4.2389,1.29335946,2.6002,0.1219,69.7638,124.4895,124.8025
10983,80.8251,4.4009,1.153159118,2.6166,0.088,65.7981,117.7058,118.8846
10983.5,74.298,4.4977,1.025182115,2.6236,0.084,65.8407,114.0231,114.6195
10984,77.5551,4.5555,1.075845391,2.6289,0.1014,68.4425,113.616,114.1036
10984.5,78.6234,4.6027,1.123222602,2.6378,0.1145,69.6717,114.9289,115.5158
10985,75.5545,4.6128,1.17239011,2.6511,0.0932,67.8267,115.1101,115.4971
10985.5,70.0502,4.6192,1.302736023,2.6572,0.0792,65.5037,113.6067,113.6224
10986,61.1857,4.5578,1.369234045,2.6588,0.0681,62.2978,110.7923,111.2769
10986.5,54.1651,4.4031,1.335381867,2.6518,0.0696,62.0474,108.2336,109.2909
10987,53.6536,4.1564,1.204856302,2.6448,0.0745,63.0184,106.9887,108.5882
10987.5,59.1468,4.0245,1.244640489,2.6374,0.08,64.9567,107.036,108.7244
10988,61.5969,4.1553,1.33174283,2.6358,0.0743,64.705,107.2547,108.5743
10988.5,58.6619,4.5149,1.45271618,2.6407,0.0549,61.0285,106.5735,107.4825
10989,50.487,4.8873,1.496709956,2.652,0.0422,57.0707,104.9425,105.46
10989.5,44.1463,5.0871,1.602374198,2.6666,0.0323,55.0056,102.7921,102.9225
10990,39.628,5.1694,1.667266867,2.6755,0.0278,52.0462,100.4853,100.9608
10990.5,38.492,5.1748,1.673986346,2.6849,0.0264,51.5635,98.9052,99.3334
10991,38.9761,5.1873,1.567521227,2.6847,0.0309,52.3542,98.5528,98.9
10991.5,48.6067,5.1003,1.298272829,2.6861,0.0388,55.8965,99.9617,100.3464
10992,58.2684,4.9963,1.325378129,2.6767,0.0478,57.9802,101.6505,102.521
10992.5,61.2649,4.8974,1.415731865,2.6771,0.0492,58.3697,102.9021,104.0582
10993,59.3357,4.8816,1.394047319,2.6911,0.0543,58.7128,103.5143,104.8457
10993.5,56.0303,4.8981,1.401693763,2.7055,0.0557,56.2306,103.101,105.0748
10994,54.2732,4.8511,1.202678722,2.7035,0.0623,56.9586,103.6476,105.9938
10994.5,62.8938,4.676,1.105903767,2.6728,0.0704,62.1847,105.7217,107.8481
10995,89.3277,4.3565,1.005476521,2.6382,0.0826,67.1227,106.9248,108.8147
10995.5,109.1051,4.0536,1.07500686,2.6161,0.0797,71.9903,109.4366,109.9507
10996,102.6935,3.8157,1.216615277,2.6094,0.0633,66.9202,111.3804,111.4435
10996.5,75.334,3.6984,1.1351861,2.6069,0.0504,61.8098,109.0282,109.9417
10997,66.9897,3.6374,0.85714758,2.6003,0.0579,65.1554,108.8932,110.0911
10997.5,76.4593,3.6571,0.695693081,2.5928,0.0884,68.8103,111.8176,112.7744
10998,92.4012,3.7266,0.650356779,2.5893,0.1181,72.6083,116.5576,117.3781
10998.5,94.4297,3.8097,0.720431789,2.587,0.1302,73.4348,120.8195,121.4747
10999,85.9171,3.8126,0.997686529,2.5871,0.0968,70.589,118.1945,118.723
10999.5,69.8089,3.7338,1.086230591,2.5814,0.0759,67.3124,112.1566,112.7978
11000,57.565,3.582,0.939686549,2.5779,0.0716,66.4064,110.6766,111.1729
11000.5,56.5275,3.4473,0.802033632,2.575,0.0844,67.8589,111.816,112.3485
11001,62.4005,3.3735,0.702994408,2.5737,0.0986,69.8106,114.0321,114.6638
11001.5,71.7906,3.3686,0.771708199,2.5697,0.1057,71.7022,115.7429,116.2076
11002,72.1464,3.4258,1.021625029,2.5625,0.0997,71.8028,115.9765,116.002
11002.5,66.0536,3.4887,1.018975382,2.5641,0.0886,68.7676,114.5228,114.572
11003,60.4964,3.557,0.844247355,2.5653,0.0862,66.6093,113.5924,114.1338
11003.5,63.4087,3.5838,0.621208801,2.5686,0.1036,66.9336,115.0841,115.9007
11004,75.2149,3.5589,0.614646054,2.5696,0.1187,68.0158,117.4075,118.2779
11004.5,79.7781,3.4795,0.84451787,2.5722,0.1152,72.3368,118.3669,119.311
11005,74.5412,3.4041,1.004752444,2.5721,0.1013,70.8766,117.8379,118.6868
11005.5,67.0608,3.3753,0.914982596,2.5738,0.0979,68.373,117.3924,118.1493
11006,69.6569,3.3822,0.738379364,2.5788,0.1107,69.3716,118.6169,119.556
11006.5,82.1381,3.4227,0.689142925,2.5788,0.1399,72.3667,121.4865,122.7305
11007,90.0771,3.475,0.678589845,2.5699,0.1479,73.7802,124.611,126.0646
11007.5,89.275,3.5315,0.65932118,2.5596,0.1354,75.1162,126.6119,127.9409
11008,84.7583,3.5429,0.693596113,2.5626,0.1314,74.3426,127.2327,128.0909
11008.5,81.6791,3.5221,0.732689462,2.5727,0.1289,73.1773,127.085,127.4789
11009,80.6375,3.5036,0.688019606,2.5766,0.1353,73.192,126.74,127.1606
11009.5,76.8765,3.5423,0.651595185,2.569,0.1388,73.108,126.3674,126.8909
11010,79.4227,3.6399,0.700999058,2.577,0.1417,73.3266,124.761,125.2603
11010.5,79.158,3.8471,0.871091851,2.5931,0.1297,72.0406,121.4483,122.3075
11011,74.4806,4.0499,0.942692805,2.6043,0.1111,67.694,118.1098,119.0627
11011.5,67.6024,4.1124,0.819646246,2.5894,0.1054,66.2874,116.1148,116.7357
11012,69.9628,3.9462,0.742107963,2.5754,0.1169,67.5526,119.8668,119.9951
11012.5,79.3839,3.7277,0.757924681,2.5694,0.1292,71.2944,122.8518,123.7654
11013,86.8234,3.5981,0.751038173,2.5716,0.1321,73.5378,122.8872,123.9523
11013.5,86.9103,3.5668,0.823705987,2.5737,0.1135,72.0294,121.8395,122.9881
11014,79.4339,3.5581,0.873831339,2.5732,0.1076,69.8927,119.9304,120.9016
11014.5,70.5682,3.5408,0.761897557,2.571,0.1117,70.7401,119.1456,119.743
11015,71.0943,3.5406,0.715006497,2.5625,0.1239,70.5629,120.6579,120.891
11015.5,77.0654,3.5518,0.710922391,2.5546,0.1329,74.0561,123.0872,123.1772
11016,81.7759,3.5587,0.719536368,2.5547,0.1317,74.0836,125.0255,125.1173
11016.5,78.6029,3.5554,0.72198158,2.5591,0.1304,73.0824,126.6601,126.752
11017,79.9613,3.5446,0.697329184,2.5691,0.1313,73.7144,128.4828,128.6148
11017.5,86.3426,3.5645,0.722666576,2.572,0.1373,75.452,129.7892,130.0727
11018,92.4136,3.5718,0.764303188,2.5666,0.1454,76.9822,128.1824,128.6202
11018.5,92.1927,3.5191,0.832401923,2.5595,0.1456,75.6163,123.5359,124.0521
11019,82.8895,3.4199,1.025572506,2.5539,0.1252,70.0851,118.65,119.0956
11019.5,68.6191,3.3707,1.133755363,2.5518,0.0945,68.6054,116.1855,116.4044
11020,61.7793,3.406,0.92072226,2.5509,0.0914,69.8374,117.8237,117.9641
11020.5,71.4373,3.4829,0.701190339,2.5527,0.1142,72.7895,122.507,122.6006
11021,86.5726,3.5553,0.573174922,2.5588,0.1428,75.6482,126.3567,126.497
11021.5,92.8251,3.6628,0.574586462,2.5607,0.1467,76.1203,126.4378,126.8074
11022,88.0039,3.8227,0.736871178,2.5621,0.142,75.2071,122.0068,122.4394
11022.5,77.1947,3.9759,0.945468733,2.5946,0.1206,72.4201,118.2453,118.6446
11023,65.85,4.1643,1.172124886,2.651,0.0901,65.9775,110.0859,110.1258
11023.5,54.3888,4.3253,1.42981863,2.7093,0.0716,59.5074,102.5491,102.7379
11024,43.3793,4.3371,1.497312184,2.722,0.0643,55.0472,98.2306,98.2883
11024.5,37.3128,4.1843,1.223919386,2.6642,0.0663,55.2861,96.6327,97.1544
11025,34.8164,3.8311,1.009453021,2.6039,0.0771,59.9985,98.2494,99.5751
11025.5,42.9738,3.575,0.826480063,2.563,0.0908,64.0332,103.8439,105.7374
11026,54.0618,3.3969,0.763531837,2.5747,0.1035,70.0251,112.9766,114.7667
11026.5,68.114,3.4181,0.794324057,2.5889,0.1004,73.655,121.0928,121.6669
11027,78.8388,3.5422,0.906552566,2.5974,0.1061,73.967,122.9639,123.5407
11027.5,81.8491,3.7388,0.978889468,2.6047,0.117,70.9667,119.4982,120.6744
